Time,Temperature,HeatFlux,T_amb,Material_rho,Material_cp,Material_lmbd,Length,x0,RobinAlpha
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,21.3495,,,,,,
,,,21.3465,,,,,,
,,,21.346,,,,,,
,,,21.3468,,,,,,
,,,21.3467,,,,,,
,,,21.3471,,,,,,
,,,21.3482,,,,,,
,,,21.3487,,,,,,
,,,21.3479,,,,,,
,,,21.3484,,,,,,
,,,21.3504,,,,,,
,,,21.3501,,,,,,
,,,21.3506,,,,,,
,,,21.3501,,,,,,
,,,21.3479,,,,,,
,,,21.347,,,,,,
,,,21.3476,,,,,,
,,,21.3481,,,,,,
,,,21.3484,,,,,,
,,,21.3489,,,,,,
,,,21.3489,,,,,,
,,,21.347,,,,,,
,,,21.3463,,,,,,
,,,21.3435,,,,,,
,,,21.343,,,,,,
,,,21.3419,,,,,,
,,,21.3411,,,,,,
,,,21.338,,,,,,
,,,21.3372,,,,,,
,,,21.3364,,,,,,
,,,21.3342,,,,,,
,,,21.3328,,,,,,
,,,21.3314,,,,,,
,,,21.3284,,,,,,
,,,21.327,,,,,,
,,,21.3264,,,,,,
,,,21.3265,,,,,,
,,,21.3259,,,,,,
,,,21.3256,,,,,,
,,,21.3262,,,,,,
,,,21.325,,,,,,
,,,21.3257,,,,,,
,,,21.3257,,,,,,
,,,21.3267,,,,,,
,,,21.3275,,,,,,
,,,21.3287,,,,,,
,,,21.3301,,,,,,
,,,21.33,,,,,,
,,,21.3298,,,,,,
,,,21.3289,,,,,,
,,,21.3303,,,,,,
,,,21.3287,,,,,,
,,,21.3276,,,,,,
,,,21.3275,,,,,,
,,,21.3284,,,,,,
,,,21.3301,,,,,,
,,,21.3311,,,,,,
,,,21.3308,,,,,,
,,,21.33,,,,,,
,,,21.3306,,,,,,
,,,21.3327,,,,,,
,,,21.3323,,,,,,
,,,21.3322,,,,,,
,,,21.3322,,,,,,
,,,21.3325,,,,,,
,,,21.3334,,,,,,
,,,21.3333,,,,,,
,,,21.3361,,,,,,
,,,21.338,,,,,,
,,,21.3402,,,,,,
,,,21.3427,,,,,,
,,,21.3407,,,,,,
,,,21.3429,,,,,,
,,,21.3416,,,,,,
,,,21.3418,,,,,,
,,,21.3405,,,,,,
,,,21.34,,,,,,
,,,21.3396,,,,,,
,,,21.338,,,,,,
,,,21.3375,,,,,,
,,,21.338,,,,,,
,,,21.3391,,,,,,
,,,21.3404,,,,,,
,,,21.3399,,,,,,
,,,21.3397,,,,,,
,,,21.3388,,,,,,
,,,21.3375,,,,,,
,,,21.3356,,,,,,
,,,21.3369,,,,,,
,,,21.3371,,,,,,
,,,21.3374,,,,,,
,,,21.3372,,,,,,
,,,21.3402,,,,,,
,,,21.3424,,,,,,
,,,21.3448,,,,,,
,,,21.3452,,,,,,
,,,21.3451,,,,,,
,,,21.3459,,,,,,
,,,21.3478,,,,,,
,,,21.346,,,,,,
,,,21.3449,,,,,,
,,,21.3468,,,,,,
,,,21.3467,,,,,,
,,,21.3493,,,,,,
,,,21.3493,,,,,,
,,,21.3511,,,,,,
,,,21.3522,,,,,,
,,,21.3531,,,,,,
,,,21.352,,,,,,
,,,21.3515,,,,,,
,,,21.3523,,,,,,
,,,21.3534,,,,,,
,,,21.3533,,,,,,
,,,21.3537,,,,,,
,,,21.3539,,,,,,
,,,21.3544,,,,,,
,,,21.3526,,,,,,
,,,21.354,,,,,,
,,,21.3555,,,,,,
,,,21.3529,,,,,,
,,,21.3556,,,,,,
,,,21.3567,,,,,,
,,,21.358,,,,,,
,,,21.3583,,,,,,
,,,21.3589,,,,,,
,,,21.3605,,,,,,
,,,21.3605,,,,,,
,,,21.3629,,,,,,
,,,21.3633,,,,,,
,,,21.3624,,,,,,
,,,21.3624,,,,,,
,,,21.3614,,,,,,
,,,21.3635,,,,,,
,,,21.3622,,,,,,
,,,21.3632,,,,,,
,,,21.3651,,,,,,
,,,21.3649,,,,,,
,,,21.3671,,,,,,
,,,21.3682,,,,,,
,,,21.3701,,,,,,
,,,21.3706,,,,,,
,,,21.3739,,,,,,
,,,21.375,,,,,,
,,,21.377,,,,,,
,,,21.3783,,,,,,
,,,21.379,,,,,,
,,,21.3814,,,,,,
,,,21.3838,,,,,,
,,,21.3853,,,,,,
,,,21.3879,,,,,,
,,,21.3891,,,,,,
,,,21.3891,,,,,,
,,,21.389,,,,,,
,,,21.391,,,,,,
,,,21.3912,,,,,,
,,,21.3923,,,,,,
,,,21.3945,,,,,,
,,,21.3937,,,,,,
,,,21.3941,,,,,,
,,,21.3926,,,,,,
,,,21.3907,,,,,,
,,,21.3896,,,,,,
,,,21.3874,,,,,,
,,,21.3875,,,,,,
,,,21.3858,,,,,,
,,,21.3849,,,,,,
,,,21.3846,,,,,,
,,,21.3835,,,,,,
,,,21.3839,,,,,,
,,,21.3828,,,,,,
,,,21.3833,,,,,,
,,,21.3827,,,,,,
,,,21.3805,,,,,,
,,,21.3801,,,,,,
,,,21.3789,,,,,,
,,,21.3789,,,,,,
,,,21.3787,,,,,,
,,,21.3795,,,,,,
,,,21.3794,,,,,,
,,,21.3794,,,,,,
,,,21.3792,,,,,,
,,,21.3812,,,,,,
,,,21.38,,,,,,
,,,21.3797,,,,,,
,,,21.3786,,,,,,
,,,21.3779,,,,,,
,,,21.3772,,,,,,
,,,21.377,,,,,,
,,,21.3757,,,,,,
,,,21.3754,,,,,,
,,,21.3759,,,,,,
,,,21.3764,,,,,,
,,,21.3772,,,,,,
,,,21.3779,,,,,,
,,,21.3803,,,,,,
,,,21.3808,,,,,,
,,,21.3828,,,,,,
,,,21.3841,,,,,,
,,,21.385,,,,,,
,,,21.3855,,,,,,
,,,21.3872,,,,,,
,,,21.3888,,,,,,
,,,21.3904,,,,,,
,,,21.3918,,,,,,
,,,21.3915,,,,,,
,,,21.3934,,,,,,
,,,21.3935,,,,,,
,,,21.3937,,,,,,
,,,21.3954,,,,,,
,,,21.397,,,,,,
,,,21.397,,,,,,
,,,21.3995,,,,,,
,,,21.4004,,,,,,
,,,21.4036,,,,,,
,,,21.4039,,,,,,
,,,21.4044,,,,,,
,,,21.4058,,,,,,
,,,21.4067,,,,,,
,,,21.4086,,,,,,
,,,21.4094,,,,,,
,,,21.4119,,,,,,
,,,21.4135,,,,,,
,,,21.4144,,,,,,
,,,21.4157,,,,,,
,,,21.4185,,,,,,
,,,21.4201,,,,,,
,,,21.4226,,,,,,
,,,21.4223,,,,,,
,,,21.4236,,,,,,
,,,21.4267,,,,,,
,,,21.4284,,,,,,
,,,21.4316,,,,,,
,,,21.4333,,,,,,
,,,21.4352,,,,,,
,,,21.4369,,,,,,
,,,21.4388,,,,,,
,,,21.4397,,,,,,
,,,21.4397,,,,,,
,,,21.4424,,,,,,
,,,21.4429,,,,,,
,,,21.4462,,,,,,
,,,21.4467,,,,,,
,,,21.4476,,,,,,
,,,21.4487,,,,,,
,,,21.4495,,,,,,
